"No.","Time","Source","Destination","Protocol","Length","Info"
"6442","4060.658653","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=33195 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6443","4060.658653","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=33195 Win=262144 Len=0"
"6444","4060.658827","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6445","4060.658827","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=34556 Win=262144 Len=0"
"6446","4060.658963","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=35917 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6447","4060.658963","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=35917 Win=262144 Len=0"
"6448","4060.659113","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=37278 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6449","4060.659113","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=37278 Win=262144 Len=0"
"6450","4060.659275","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=38639 Win=262144 Len=0"
"6451","4060.659570","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=38639 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6452","4060.659760","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=40000 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6453","4060.659760","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=40000 Win=262144 Len=0"
"6454","4060.659817","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=41361 Win=262144 Len=0"
"6455","4060.781604","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=41361 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6456","4060.781719","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6457","4060.781719","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=42722 Win=262144 Len=0"
"6458","4060.781788","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=44083 Win=262144 Len=0"
"6459","4060.783748","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=44083 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6460","4060.783826","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=45444 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6461","4060.783941","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=46805 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6462","4060.783970","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=45444 Win=262144 Len=0"
"6463","4060.783970","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=46805 Win=262144 Len=0"
"6464","4060.784067","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=48166 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6465","4060.784067","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=48166 Win=262144 Len=0"
"6466","4060.784242","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=49527 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6467","4060.784308","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6468","4060.784308","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=49527 Win=262144 Len=0"
"6469","4060.784429","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=52249 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6470","4060.784429","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=50888 Win=262144 Len=0"
"6471","4060.784549","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=53610 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6472","4060.784663","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=54971 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6473","4060.784663","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=53610 Win=262144 Len=0"
"6474","4060.784701","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=54971 Win=262144 Len=0"
"6475","4060.784780","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=56332 Win=262144 Len=0"
"6476","4060.788721","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=56332 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6477","4060.788817","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=57693 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6478","4060.788817","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=57693 Win=262144 Len=0"
"6479","4060.789035","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6480","4060.789035","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=59054 Win=262144 Len=0"
"6481","4060.789134","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=60415 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6482","4060.789134","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=60415 Win=262144 Len=0"
"6483","4060.789331","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=61776 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6484","4060.789331","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=61776 Win=262144 Len=0"
"6485","4060.789397","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=63137 Win=262144 Len=0"
"6486","4060.792711","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=63137 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6487","4060.792782","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=64498 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6488","4060.792782","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=64498 Win=262144 Len=0"
"6489","4060.792985","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=65859 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6490","4060.792985","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=65859 Win=262144 Len=0"
"6491","4060.793108","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6492","4060.793108","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=67220 Win=262144 Len=0"
"6493","4060.793304","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=68581 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6494","4060.793304","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=68581 Win=262144 Len=0"
"6495","4060.793391","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=69942 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6496","4060.793473","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=69942 Win=262144 Len=0"
"6497","4060.793550","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=71303 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6498","4060.793550","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=71303 Win=262144 Len=0"
"6499","4060.793690","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=72664 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6500","4060.793690","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=72664 Win=262144 Len=0"
"6501","4060.793765","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=74025 Win=262144 Len=0"
"6502","4060.899255","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=74025 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6503","4060.899509","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6504","4060.899509","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=75386 Win=262144 Len=0"
"6505","4060.899584","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=76747 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6506","4060.899584","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=76747 Win=262144 Len=0"
"6507","4060.899653","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=78108 Win=262144 Len=0"
"6508","4060.903705","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=78108 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6509","4060.903827","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=79469 Win=262144 Len=0"
"6510","4060.903911","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=79469 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6511","4060.904082","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=80830 Win=262144 Len=0"
"6512","4060.904175","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=80830 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6513","4060.904302","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=82191 Win=262144 Len=0"
"6514","4060.904438","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=82191 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6515","4060.904559","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=83552 Win=262144 Len=0"
"6516","4060.904703","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6517","4060.904879","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=84913 Win=262144 Len=0"
"6518","4060.904979","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=84913 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6519","4060.905218","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=86274 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6520","4060.905218","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=86274 Win=262144 Len=0"
"6521","4060.905326","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=87635 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6522","4060.905326","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=87635 Win=262144 Len=0"
"6523","4060.905482","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=88996 Win=262144 Len=0"
"6524","4060.918351","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=88996 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6525","4060.918471","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=90357 Win=262144 Len=0"
"6526","4060.926989","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=90357 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6527","4060.927143","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6528","4060.927143","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=91718 Win=262144 Len=0"
"6529","4060.927347","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=93079 Win=262144 Len=0"
"6530","4060.931694","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=93079 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6531","4060.931881","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=94440 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6532","4060.931881","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=94440 Win=262144 Len=0"
"6533","4060.932108","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=95801 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6534","4060.932108","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=95801 Win=262144 Len=0"
"6535","4060.932182","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=97162 Win=262144 Len=0"
"6536","4060.932403","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=97162 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6537","4060.932577","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=98523 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6538","4060.932660","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=98523 Win=262144 Len=0"
"6539","4060.932704","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=99884 Win=262144 Len=0"
"6540","4060.932865","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6541","4060.933043","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=101245 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6542","4060.933043","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=101245 Win=262144 Len=0"
"6543","4060.933137","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=102606 Win=262144 Len=0"
"6544","4060.933282","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=102606 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6545","4060.933546","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=103967 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6546","4060.933546","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=103967 Win=262144 Len=0"
"6547","4060.933614","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=105328 Win=262144 Len=0"
"6548","4060.933796","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=105328 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6549","4060.933974","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=106689 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6550","4060.933974","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=106689 Win=262144 Len=0"
"6551","4060.934200","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6552","4060.934200","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=108050 Win=262144 Len=0"
"6553","4060.934340","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=109411 Win=262144 Len=0"
"6554","4061.011155","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=109411 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6555","4061.011233","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=110772 Win=262144 Len=0"
"6556","4061.011416","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=110772 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6557","4061.011492","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=112133 Win=262144 Len=0"
"6558","4061.014990","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=112133 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6559","4061.015113","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=113494 Win=262144 Len=0"
"6560","4061.016910","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=113494 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6561","4061.017067","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=114855 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6562","4061.017067","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=114855 Win=262144 Len=0"
"6563","4061.017141","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=116216 Win=262144 Len=0"
"6564","4061.022489","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6565","4061.022568","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=117577 Win=262144 Len=0"
"6566","4061.025110","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=117577 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6567","4061.025283","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=118938 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6568","4061.025283","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=118938 Win=262144 Len=0"
"6569","4061.025426","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=120299 Win=262144 Len=0"
"6570","4061.025520","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=120299 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6571","4061.025736","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=121660 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6572","4061.025736","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=121660 Win=262144 Len=0"
"6573","4061.025809","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=123021 Win=262144 Len=0"
"6574","4061.061593","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=123021 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6575","4061.061786","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6576","4061.061786","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=124382 Win=262144 Len=0"
"6577","4061.061892","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=125743 Win=262144 Len=0"
"6578","4061.067202","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=125743 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6579","4061.067279","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=127104 Win=262144 Len=0"
"6580","4061.067560","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=127104 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6581","4061.067634","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=128465 Win=262144 Len=0"
"6582","4061.067819","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=128465 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6583","4061.067890","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=129826 Win=262144 Len=0"
"6584","4061.068066","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [PSH, ACK] Seq=129826 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6585","4061.068190","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=131187 Win=262144 Len=0"
"6586","4061.070294","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=131187 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6587","4061.070427","23.227.198.203","10.0.19.14","TLSv1.2","1415","Application Data [TCP segment of a reassembled PDU]"
"6588","4061.070427","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=132548 Win=262144 Len=0"
"6589","4061.070545","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=133909 Win=262144 Len=0"
"6590","4061.071498","23.227.198.203","10.0.19.14","TCP","1415","757  >  62281 [ACK] Seq=133909 Ack=2387 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"6591","4061.071619","10.0.19.14","23.227.198.203","TCP","60","62281  >  757 [ACK] Seq=2387 Ack=135270 Win=262144 Len=0"
